QueryA;QueryB;Boomerang_res;Boomerang_time(ms);Boomerang_timeout;Sridharan_res;Sridharan_time(ms);Sridharan_timeout;Dacong_res;Dacong_time(ms);Dacong_timeout
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r9.guessing = $i16,$r9 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void ebnf(antlr.Token,boolean)> $i11 = $r28.guessing,$r28 (ANTLRParser.ebnf));true;-1;true;true;248;false;true;4;false
BackwardQuery: (<antlr.MakeGrammar: void endSubRule()> $r12 = r0.grammar,r0 (MakeGrammar.endSubRule));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;240;false;true;575;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r14 = r0.grammar,r0 (DefineGrammarSymbols.defineRuleName));BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));false;0;false;true;248;false;true;11;false
BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r1 = r0._returnToken,r0 (ANTLRLexer.nextToken));BackwardQuery: (<antlr.ANTLRLexer: void mARG_ACTION(boolean)> r0._returnToken = r8,r0 (ANTLRLexer.mARG_ACTION));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r41 = $r40.importVocab,$r40 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.Grammar: void <init>(java.lang.String,antlr.Tool,java.lang.String)> r0.importVocab = varReplacer2397,r0 (Grammar.<init>));true;-1;true;true;347;false;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mCOMMA(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCOMMA));BackwardQuery: (<antlr.ANTLRLexer: void mNOT_OP(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mNOT_OP));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.CharScanner: void <init>()> r0._returnToken = varReplacer1661,r0 (CharScanner.<init>));BackwardQuery: (<antlr.ANTLRLexer: void mOR(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mOR));true;-1;true;true;723;false;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void refSemPred(antlr.Token)> $r6 = r0.grammar,r0 (MakeGrammar.refSemPred));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;240;false;true;225;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r157 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));false;0;false;true;236;false;true;2;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mCURLY_BLOCK_SCARF(boolean)> r0._returnToken = r7,r0 (PreprocessorLexer.mCURLY_BLOCK_SCARF));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mESC(boolean)> r0._returnToken = r14,r0 (PreprocessorLexer.mESC));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r125 = $r124.exportVocab,$r124 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r154.exportVocab = varReplacer2296,$r154 (DefineGrammarSymbols.endOptions));true;-1;true;true;730;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r13.block = r1,$r13 (MakeGrammar.synPred));BackwardQuery: (<antlr.MakeGrammar: void zeroOrMoreSubRule()> $r8 = $r7.block,$r7 (MakeGrammar.zeroOrMoreSubRule));true;-1;true;true;-1;true;true;10;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mNEWLINE(boolean)> r0._returnToken = r8,r0 (PreprocessorLexer.mNEWLINE));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mCHAR_LITERAL(boolean)> r0._returnToken = r9,r0 (PreprocessorLexer.mCHAR_LITERAL));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void tree()> $r10 = r0.behavior,r0 (ANTLRParser.tree));BackwardQuery: (<antlr.ANTLRParser: void <init>(antlr.TokenBuffer,antlr.ANTLRGrammarParseBehavior,antlr.Tool)> r0.behavior = r2,r0 (ANTLRParser.<init>));true;458;false;true;213;false;true;90;false
BackwardQuery: (<antlr.preprocessor.Grammar: void <init>(antlr.Tool,java.lang.String,java.lang.String,antlr.collections.impl.IndexedVector)> r0.exportVocab = varReplacer1704,r0 (Grammar.<init>));BackwardQuery: (<antlr.preprocessor.Grammar: void expandInPlace()> $r22 = r1.exportVocab,r1 (Grammar.expandInPlace));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.preprocessor.Grammar: void setOptions(antlr.collections.impl.IndexedVector)> r0.options = r1,r0 (Grammar.setOptions));BackwardQuery: (<antlr.preprocessor.Grammar: void expandInPlace()> $r11 = r0.options,r0 (Grammar.expandInPlace));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r6.preambleAction = $r13,r6 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.Grammar: void <init>(java.lang.String,antlr.Tool,java.lang.String)> r0.preambleAction = $r4,r0 (Grammar.<init>));true;-1;true;true;210;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void beginChildList()> $r3 = $r1.block,$r1 (MakeGrammar.beginChildList));BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> $r5.block = $r6,$r5 (MakeGrammar.beginSubRule));true;-1;true;true;-1;true;true;4;false
BackwardQuery: (<antlr.ANTLRTokdefLexer: void mINT(boolean)> r0._returnToken = r8,r0 (ANTLRTokdefLexer.mINT));BackwardQuery: (<antlr.ANTLRTokdefLexer: antlr.Token nextToken()> $r15 = r0._returnToken,r0 (ANTLRTokdefLexer.nextToken));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRTokdefLexer: void mESC(boolean)> r0._returnToken = r14,r0 (ANTLRTokdefLexer.mESC));BackwardQuery: (<antlr.ANTLRTokdefLexer: void mSL_COMMENT(boolean)> r0._returnToken = r10,r0 (ANTLRTokdefLexer.mSL_COMMENT));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.Tool: void <init>()> r0.genDocBook = varReplacer1902,r0 (Tool.<init>));BackwardQuery: (<antlr.Tool: java.lang.String getLanguage(antlr.MakeGrammar)> $z2 = r0.genDocBook,r0 (Tool.getLanguage));true;-1;true;true;215;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r38 = r0.grammar,r0 (MakeGrammar.defineRuleName));BackwardQuery: (<antlr.DefineGrammarSymbols: void startParser(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startParser));false;0;false;true;242;false;true;6;false
BackwardQuery: (<antlr.ANTLRLexer: void mTOKEN_REF(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mTOKEN_REF));BackwardQuery: (<antlr.ANTLRLexer: void mASSIGN(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mASSIGN));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void setGrammarOption(antlr.Token,antlr.Token)> $r20 = r0.grammar,r0 (DefineGrammarSymbols.setGrammarOption));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;314;false;true;19;false
BackwardQuery: (<antlr.collections.impl.LList: void insertHead(java.lang.Object)> r0.head = $r3,r0 (LList.insertHead));BackwardQuery: (<antlr.collections.impl.LList: java.lang.Object deleteHead()> $r2 = r0.head,r0 (LList.deleteHead));true;-1;true;true;502;false;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mID(boolean)> r0._returnToken = r12,r0 (PreprocessorLexer.mID));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mACTION(boolean)> r0._returnToken = r7,r0 (PreprocessorLexer.mACTION));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void refHeaderAction(antlr.Token,antlr.Token)> $r14 = r0.tool,r0 (DefineGrammarSymbols.refHeaderAction));BackwardQuery: (<antlr.DefineGrammarSymbols: void <init>(antlr.Tool,java.lang.String[],antlr.LLkAnalyzer)> r0.tool = r1,r0 (DefineGrammarSymbols.<init>));true;-1;true;true;227;false;true;1;false
BackwardQuery: (<antlr.ImportVocabTokenManager: java.lang.Object clone()> $r3 = r0.filename,r0 (ImportVocabTokenManager.clone));BackwardQuery: (<antlr.ImportVocabTokenManager: void <init>(antlr.Grammar,java.lang.String,java.lang.String,antlr.Tool)> r0.filename = r2,r0 (ImportVocabTokenManager.<init>));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRLexer: void mRANGE(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mRANGE));BackwardQuery: (<antlr.ANTLRLexer: void mCOMMENT(boolean)> r0._returnToken = r8,r0 (ANTLRLexer.mCOMMENT));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.CharScanner: void <init>()> r0.text = $r1,r0 (CharScanner.<init>));BackwardQuery: (<antlr.ANTLRLexer: void mACTION(boolean)> $r2 = r0.text,r0 (ANTLRLexer.mACTION));true;-1;true;true;966;false;true;1;false
BackwardQuery: (<antlr.AlternativeBlock: void setAlternatives(antlr.collections.impl.Vector)> r0.alternatives = r1,r0 (AlternativeBlock.setAlternatives));BackwardQuery: (<antlr.LLkAnalyzer: boolean subruleCanBeInverted(antlr.AlternativeBlock,boolean)> $r5 = r1.alternatives,r1 (LLkAnalyzer.subruleCanBeInverted));true;-1;true;true;-1;true;true;4;false
BackwardQuery: (<antlr.AlternativeBlock: void <init>(antlr.Grammar)> r0.warnWhenFollowAmbig = varReplacer2236,r0 (AlternativeBlock.<init>));BackwardQuery: (<antlr.AlternativeBlock: void setOption(antlr.Token,antlr.Token)> r0.warnWhenFollowAmbig = varReplacer2602,r0 (AlternativeBlock.setOption));true;-1;true;true;-1;true;true;6;false
BackwardQuery: (<antlr.ANTLRLexer: void mRANGE(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mRANGE));BackwardQuery: (<antlr.ANTLRLexer: void mSL_COMMENT(boolean)> r0._returnToken = r10,r0 (ANTLRLexer.mSL_COMMENT));true;-1;true;true;-1;true;true;2;false
BackwardQuery: (<antlr.MakeGrammar: void refRule(antlr.Token,antlr.Token,antlr.Token,antlr.Token,int)> $r12 = r0.lastRuleRef,r0 (MakeGrammar.refRule));BackwardQuery: (<antlr.MakeGrammar: void reset()> r0.lastRuleRef = varReplacer2400,r0 (MakeGrammar.reset));true;-1;true;true;263;false;true;-1;true
BackwardQuery: (<antlr.ANTLRLexer: void mML_COMMENT(boolean)> r0._returnToken = r7,r0 (ANTLRLexer.mML_COMMENT));BackwardQuery: (<antlr.ANTLRLexer: void mOR(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mOR));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRTokdefLexer: void mASSIGN(boolean)> r0._returnToken = r6,r0 (ANTLRTokdefLexer.mASSIGN));BackwardQuery: (<antlr.ANTLRTokdefLexer: void mID(boolean)> r0._returnToken = r8,r0 (ANTLRTokdefLexer.mID));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.CharScanner: void setCaseSensitive(boolean)> r0.caseSensitive = z0,r0 (CharScanner.setCaseSensitive));BackwardQuery: (<antlr.CharScanner: void consume()> $z0 = r0.caseSensitive,r0 (CharScanner.consume));true;-1;true;true;768;false;true;1;false
BackwardQuery: (<antlr.ANTLRParser: int ast_type_spec()> $i2 = $r2.guessing,$r2 (ANTLRParser.ast_type_spec));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r2.guessing = $i4,$r2 (ANTLRParser.classDef));true;-1;true;true;261;false;true;471;false
BackwardQuery: (<antlr.ANTLRParser: void parserSpec(java.lang.String)> $i1 = $r3.guessing,$r3 (ANTLRParser.parserSpec));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r9.guessing = $i16,$r9 (ANTLRParser.classDef));true;-1;true;true;370;false;true;0;false
BackwardQuery: (<antlr.RuleBlock: void prepareForAnalysis()> $r1 = r0.grammar,r0 (RuleBlock.prepareForAnalysis));BackwardQuery: (<antlr.GrammarElement: void <init>(antlr.Grammar)> r0.grammar = r1,r0 (GrammarElement.<init>));true;-1;true;true;-1;true;true;8;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mCOMMA(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mCOMMA));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mACTION(boolean)> r0._returnToken = r7,r0 (PreprocessorLexer.mACTION));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r3.guessing = $i7,$r3 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void treeParserSpec(java.lang.String)> $i6 = $r5.guessing,$r5 (ANTLRParser.treeParserSpec));true;-1;true;true;248;false;true;1;false
BackwardQuery: (<antlr.ANTLRParser: antlr.collections.impl.BitSet setBlockElement()> $r1 = r0.inputState,r0 (ANTLRParser.setBlockElement));BackwardQuery: (<antlr.Parser: void <init>(antlr.ParserSharedInputState)> r0.inputState = r1,r0 (Parser.<init>));true;495;false;true;212;false;true;13;false
BackwardQuery: (<antlr.TokenBuffer: void syncConsume()> $i1 = r0.nMarkers,r0 (TokenBuffer.syncConsume));BackwardQuery: (<antlr.TokenBuffer: void rewind(int)> r0.nMarkers = $i2,r0 (TokenBuffer.rewind));true;-1;true;true;661;false;true;0;false
BackwardQuery: (<antlr.preprocessor.Tool: boolean preprocess()> $i2 = r0.nargs,r0 (Tool.preprocess));BackwardQuery: (<antlr.preprocessor.Tool: void processArguments(java.lang.String[])> r0.nargs = varReplacer1857,r0 (Tool.processArguments));true;23;false;true;218;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void setBlock(antlr.AlternativeBlock,antlr.AlternativeBlock)> $z0 = r1.hasASynPred,r1 (MakeGrammar.setBlock));BackwardQuery: (<antlr.MakeGrammar: void setBlock(antlr.AlternativeBlock,antlr.AlternativeBlock)> r0.hasASynPred = $z0,r0 (MakeGrammar.setBlock));true;-1;true;true;-1;true;true;12;false
BackwardQuery: (<antlr.preprocessor.Grammar: void inherit(antlr.preprocessor.Option,antlr.preprocessor.Grammar)> $r5 = r0.options,r0 (Grammar.inherit));BackwardQuery: (<antlr.preprocessor.Grammar: void addOption(antlr.preprocessor.Option)> r0.options = $r5,r0 (Grammar.addOption));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void _refStringLiteral(antlr.Token,antlr.Token,int,boolean)> $r12 = r0.grammar,r0 (DefineGrammarSymbols._refStringLiteral));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;309;false;true;862;false
BackwardQuery: (<antlr.CharScanner: void setTokenObjectClass(java.lang.String)> r0.tokenObjectClass = $r3,r0 (CharScanner.setTokenObjectClass));BackwardQuery: (<antlr.CharScanner: antlr.Token makeToken(int)> $r1 = r0.tokenObjectClass,r0 (CharScanner.makeToken));true;-1;true;true;769;false;true;1;false
BackwardQuery: (<antlr.MakeGrammar: void endSubRule()> $i0 = r0.nested,r0 (MakeGrammar.endSubRule));BackwardQuery: (<antlr.MakeGrammar: void beginSubRule(antlr.Token,antlr.Token,boolean)> r0.nested = $i1,r0 (MakeGrammar.beginSubRule));true;-1;true;true;246;false;true;0;false
BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mNEWLINE(boolean)> r0._returnToken = r8,r0 (PreprocessorLexer.mNEWLINE));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mSL_COMMENT(boolean)> r0._returnToken = r6,r0 (PreprocessorLexer.mSL_COMMENT));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r3.guessing = $i7,$r3 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r2.guessing = $i4,$r2 (ANTLRParser.classDef));true;-1;true;true;247;false;true;0;false
BackwardQuery: (<antlr.ANTLRParser: antlr.Token qualifiedID()> $r4 = r0.inputState,r0 (ANTLRParser.qualifiedID));BackwardQuery: (<antlr.Parser: void <init>(antlr.ParserSharedInputState)> r0.inputState = r1,r0 (Parser.<init>));true;696;false;true;280;false;true;17;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r45 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));true;-1;true;true;310;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void defineRuleName(antlr.Token,java.lang.String,boolean,java.lang.String)> $r10 = r0.grammar,r0 (MakeGrammar.defineRuleName));BackwardQuery: (<antlr.DefineGrammarSymbols: void startTreeWalker(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startTreeWalker));true;-1;true;true;357;false;true;13;false
BackwardQuery: (<antlr.MakeGrammar: void setBlock(antlr.AlternativeBlock,antlr.AlternativeBlock)> $z4 = r1.greedy,r1 (MakeGrammar.setBlock));BackwardQuery: (<antlr.MakeGrammar: void setBlock(antlr.AlternativeBlock,antlr.AlternativeBlock)> r0.greedy = $z4,r0 (MakeGrammar.setBlock));true;-1;true;true;-1;true;true;12;false
BackwardQuery: (<antlr.Parser: void <init>(antlr.ParserSharedInputState)> r0.inputState = r1,r0 (Parser.<init>));BackwardQuery: (<antlr.ANTLRParser: void terminal(antlr.Token)> $r9 = r0.inputState,r0 (ANTLRParser.terminal));true;698;false;true;397;false;true;0;false
BackwardQuery: (<antlr.ANTLRLexer: void mINT(boolean)> r0._returnToken = r8,r0 (ANTLRLexer.mINT));BackwardQuery: (<antlr.ANTLRLexer: void mCLOSE_ELEMENT_OPTION(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mCLOSE_ELEMENT_OPTION));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.CharScanner: void <init>()> r0.text = $r1,r0 (CharScanner.<init>));BackwardQuery: (<antlr.ANTLRTokdefLexer: void mWS(boolean)> $r1 = r0.text,r0 (ANTLRTokdefLexer.mWS));true;-1;true;true;733;false;true;1;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;260;false;true;4;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startParser(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = $r7,r0 (DefineGrammarSymbols.startParser));BackwardQuery: (<antlr.MakeGrammar: void refReturnAction(antlr.Token)> $r13 = r0.grammar,r0 (MakeGrammar.refReturnAction));true;-1;true;true;244;false;true;9;false
BackwardQuery: (<antlr.CharScanner: void <init>()> r0.text = $r1,r0 (CharScanner.<init>));BackwardQuery: (<antlr.ANTLRTokdefLexer: void mASSIGN(boolean)> $r3 = r0.text,r0 (ANTLRTokdefLexer.mASSIGN));true;-1;true;true;729;false;true;1;false
BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> r0._returnToken = $r6,r0 (ANTLRLexer.nextToken));BackwardQuery: (<antlr.ANTLRLexer: void mWILDCARD(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mWILDCARD));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.grammar = r6,r0 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r29 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));true;-1;true;true;239;false;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void reset()> r0.grammarError = varReplacer2405,r0 (MakeGrammar.reset));BackwardQuery: (<antlr.MakeGrammar: void endGrammar()> $z0 = r0.grammarError,r0 (MakeGrammar.endGrammar));true;-1;true;true;257;false;true;3;false
BackwardQuery: (<antlr.CharScanner: void <init>()> r0.text = $r1,r0 (CharScanner.<init>));BackwardQuery: (<antlr.preprocessor.PreprocessorLexer: void mSL_COMMENT(boolean)> $r3 = r0.text,r0 (PreprocessorLexer.mSL_COMMENT));true;-1;true;true;727;false;true;1;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.thePreambleAction = $r14,r0 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.DefineGrammarSymbols: void <init>(antlr.Tool,java.lang.String[],antlr.LLkAnalyzer)> r0.thePreambleAction = $r7,r0 (DefineGrammarSymbols.<init>));true;-1;true;true;231;false;true;9;false
BackwardQuery: (<antlr.TreeWalkerGrammar: boolean setOption(java.lang.String,antlr.Token)> $r4 = r0.antlrTool,r0 (TreeWalkerGrammar.setOption));BackwardQuery: (<antlr.Grammar: void <init>(java.lang.String,antlr.Tool,java.lang.String)> r0.antlrTool = r2,r0 (Grammar.<init>));true;-1;true;true;472;false;true;19;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void _refStringLiteral(antlr.Token,antlr.Token,int,boolean)> $r12 = r0.grammar,r0 (DefineGrammarSymbols._refStringLiteral));BackwardQuery: (<antlr.DefineGrammarSymbols: void reset()> r0.grammar = varReplacer2407,r0 (DefineGrammarSymbols.reset));true;-1;true;true;240;false;true;-1;true
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r0.thePreambleAction = $r14,r0 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.DefineGrammarSymbols: void startParser(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> $r16 = r0.thePreambleAction,r0 (DefineGrammarSymbols.startParser));true;-1;true;true;239;false;true;4;false
BackwardQuery: (<antlr.ANTLRTokdefLexer: void mINT(boolean)> r0._returnToken = r8,r0 (ANTLRTokdefLexer.mINT));BackwardQuery: (<antlr.ANTLRTokdefLexer: void mID(boolean)> r0._returnToken = r8,r0 (ANTLRTokdefLexer.mID));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r9.guessing = $i16,$r9 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void tokensSpec()> $i6 = $r10.guessing,$r10 (ANTLRParser.tokensSpec));true;-1;true;true;240;false;true;2;false
BackwardQuery: (<antlr.CharQueue: void expand()> r0.buffer = r1,r0 (CharQueue.expand));BackwardQuery: (<antlr.CharQueue: char elementAt(int)> $r1 = r0.buffer,r0 (CharQueue.elementAt));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void startLexer(java.lang.String,antlr.Token,java.lang.String,java.lang.String)> r6.comment = r4,r6 (DefineGrammarSymbols.startLexer));BackwardQuery: (<antlr.Grammar: void <init>(java.lang.String,antlr.Tool,java.lang.String)> r0.comment = varReplacer2391,r0 (Grammar.<init>));true;-1;true;true;212;false;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r15 = r0.grammar,r0 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void abortGrammar()> r0.grammar = varReplacer2447,r0 (DefineGrammarSymbols.abortGrammar));true;-1;true;true;240;false;true;11;false
BackwardQuery: (<antlr.ANTLRLexer: void mNESTED_ACTION(boolean)> r0._returnToken = r9,r0 (ANTLRLexer.mNESTED_ACTION));BackwardQuery: (<antlr.ANTLRLexer: antlr.Token nextToken()> $r1 = r0._returnToken,r0 (ANTLRLexer.nextToken));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r85.exportVocab = $r86,$r85 (DefineGrammarSymbols.endOptions));BackwardQuery: (<antlr.DefineGrammarSymbols: void endOptions()> $r109 = $r108.exportVocab,$r108 (DefineGrammarSymbols.endOptions));true;-1;true;true;492;false;true;0;false
BackwardQuery: (<antlr.ANTLRParser: void fileOptionsSpec()> $r6 = $r5.filename,$r5 (ANTLRParser.fileOptionsSpec));BackwardQuery: (<antlr.Parser: void setFilename(java.lang.String)> $r2.filename = r1,$r2 (Parser.setFilename));true;-1;true;true;249;false;true;1;false
BackwardQuery: (<antlr.ANTLRLexer: void mIMPLIES(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mIMPLIES));BackwardQuery: (<antlr.ANTLRLexer: void mBANG(boolean)> r0._returnToken = r6,r0 (ANTLRLexer.mBANG));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void synPred()> $r19 = r0.tool,r0 (MakeGrammar.synPred));BackwardQuery: (<antlr.DefineGrammarSymbols: void <init>(antlr.Tool,java.lang.String[],antlr.LLkAnalyzer)> r0.tool = r1,r0 (DefineGrammarSymbols.<init>));true;-1;true;true;224;false;true;990;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r3.guessing = $i7,$r3 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void exceptionGroup()> $i0 = $r1.guessing,$r1 (ANTLRParser.exceptionGroup));true;-1;true;true;240;false;true;4;false
BackwardQuery: (<antlr.ANTLRParser: void classDef()> $r3.guessing = $i7,$r3 (ANTLRParser.classDef));BackwardQuery: (<antlr.ANTLRParser: void parserOptionsSpec()> $i1 = $r3.guessing,$r3 (ANTLRParser.parserOptionsSpec));true;-1;true;true;239;false;true;2;false
BackwardQuery: (<antlr.ANTLRStringBuffer: void <init>()> r0.buffer = $r1,r0 (ANTLRStringBuffer.<init>));BackwardQuery: (<antlr.ANTLRStringBuffer: void append(char)> $r6 = r0.buffer,r0 (ANTLRStringBuffer.append));true;-1;true;true;-1;true;true;1;false
BackwardQuery: (<antlr.ANTLRTokdefLexer: antlr.Token nextToken()> $r2 = r0._returnToken,r0 (ANTLRTokdefLexer.nextToken));BackwardQuery: (<antlr.ANTLRTokdefLexer: void mRPAREN(boolean)> r0._returnToken = r6,r0 (ANTLRTokdefLexer.mRPAREN));true;-1;true;true;-1;true;true;0;false
BackwardQuery: (<antlr.MakeGrammar: void reset()> r0.blocks = $r1,r0 (MakeGrammar.reset));BackwardQuery: (<antlr.MakeGrammar: void beginTree(antlr.Token)> $r4 = r0.blocks,r0 (MakeGrammar.beginTree));true;-1;true;true;242;false;true;25;false
